file,datetime,date,time,stage,stage_name,prev_stage,transition,unified_risk_score,unified_risk_level,hot_area,hot_score,affected_areas,propagation_chain,flow_signals,maxcapa_signals,M16HUB_score,M14_score,M14B_score,M16A_score,M16B_score,M16_score,M16_PKT_score,M16_WT_score,M16HUB_signals,M14_signals,M14B_signals,M16A_signals,M16B_signals,M16HUB_ra,M14_ra,M14B_ra,M16A_ra,M16B_ra,M16HUB_rb_diff30,M14_rb_diff30,M14B_rb_diff30,M16A_rb_diff30,M16B_rb_diff30,M16HUB_rd_fab,M16HUB_stb_util,M16HUB_rev_count,M16HUB_rev_lids,sla_M14,sla_M14B,sla_M16A,sla_M16B,sla_M16HUB,sorter_M14,sorter_M14B,sorter_M16A,sorter_M16B,sorter_M16HUB,reason,M16HUB_pts_RA,M16HUB_pts_RA_sus,M16HUB_pts_RB,M16HUB_pts_RB_fast,M16HUB_pts_RC,M16HUB_pts_RD,M16HUB_pts_SLA,M16HUB_pts_SORT,M16HUB_pts_MAXCAPA,M14_pts_RA,M14_pts_RA_sus,M14_pts_RB,M14_pts_RB_fast,M14_pts_RC,M14_pts_RD,M14_pts_SLA,M14_pts_SORT,M14_pts_MAXCAPA,M14B_pts_RA,M14B_pts_RA_sus,M14B_pts_RB,M14B_pts_RB_fast,M14B_pts_RC,M14B_pts_RD,M14B_pts_SLA,M14B_pts_SORT,M14B_pts_MAXCAPA,M16A_pts_RA,M16A_pts_RA_sus,M16A_pts_RB,M16A_pts_RB_fast,M16A_pts_RC,M16A_pts_RD,M16A_pts_SLA,M16A_pts_SORT,M16A_pts_MAXCAPA,M16B_pts_RA,M16B_pts_RA_sus,M16B_pts_RB,M16B_pts_RB_fast,M16B_pts_RC,M16B_pts_RD,M16B_pts_SLA,M16B_pts_SORT,M16B_pts_MAXCAPA,layer1_total,flow_score,sla_score_total,sorter_score_total,mc_score_total,M16HUB_ra_count,M14_ra_count,M14B_ra_count,M16A_ra_count,M16B_ra_count,M16HUB_rb_diff10,M14_rb_diff10,M14B_rb_diff10,M16A_rb_diff10,M16B_rb_diff10,M16HUB_rc_trend,M14_cnv_skew,M14_rd_oht,M14B_rd_oht,M16A_rd_oht,M16B_rd_oht,M16HUB_sla_cnt,M14_sla_cnt,M16A_sla_cnt,M16B_sla_cnt,M16A_sorter_fail,M16B_sorter_fail,M16HUB_score_raw,M14_score_raw,M14B_score_raw,M16A_score_raw,M16B_score_raw
M16A_HUBROOM_PR.csv,2026-06-09 06:15,2026-06-09,06:15,3,3단계 ⭐확정,3,,87,주의,M14,25,M14;M16,"M16HUB(05:15,RA+RA_sus+RD) → M16A(05:15,RA_sus+RB+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=2.3x(위험),,12,25,0,10,5,15,0,0,RB_fast+RD,RA_sus+RB+RB_fast+SLA,,RA_sus+RB_fast,RA_sus,4.12,2.88,3.04,2.71,2.56,90,91,7,62,18,0,100.00,6,"6ABL6011,6ABL6021,6ABL6022,6ABL0111,6ABL0121,6ABL0122",16.86,0,12.07,10.68,0,33,12,32,15,0,"hot_area=M14; S3확정; 발동: M16HUB[R-B_fast(+63/10분),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B(3F_TO_HUB_JOB+91/30분/기준+80),R-B_fast(+65/10분),SLA(16.9%4분초과)]; M16A[R-A_sus,R-B_fast(+39/10분)]; M16B[R-A_sus]; M16[R-B(SENDQUEUETOTAL+48/30분/기준+20),R-B_fast(+24/10분)]; 흐름:M16A_2F_TO_HUB=2.3x(위험)",0,0,0,5,0,7,0,0,0,0,5,10,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,67,15,5,0,0,0,0,0,0,0,63,65,-12,39,6,22,0.61,87.10,80.74,89.76,81.56,0,164,87,96,0,0,12,25,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 06:16,2026-06-09,06:16,3,3단계 ⭐확정,3,,62,관심,M14,25,M14,"M16HUB(05:16,RA+RA_sus+RD) → M16A(05:16,RA_sus+RB+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",,,12,25,0,10,10,0,0,0,RB_fast+RD,RA_sus+RB+RB_fast+SLA,,RA_sus+RB_fast,RA_sus+RB_fast,4.94,2.66,3.07,2.71,2.70,94,81,12,65,19,0,100.00,6,"6ABL6011,6ABL6021,6ABL6022,6ABL0112,6ABL0121,6ABL0122",16.51,0,12.17,10.70,0,37,15,35,15,0,"hot_area=M14; S3확정; 발동: M16HUB[R-B_fast(+58/10분),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B(3F_TO_HUB_JOB+81/30분/기준+80),R-B_fast(+56/10분),SLA(16.5%4분초과)]; M16A[R-A_sus,R-B_fast(+41/10분)]; M16B[R-A_sus,R-B_fast(+10/10분)]",0,0,0,5,0,7,0,0,0,0,5,10,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,57,0,5,0,0,0,0,0,0,0,58,56,-12,41,10,21,0.62,85.45,81.14,89.18,75.81,0,141,79,86,0,0,12,25,0,10,10
M16A_HUBROOM_PR.csv,2026-06-09 06:17,2026-06-09,06:17,3,3단계 ⭐확정,3,,82,주의,M14,15,M14;M16A,"M16HUB(05:17,RA+RA_sus+RD) → M16A(05:17,RA_sus+RB+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=2.2x(위험),,12,15,0,15,5,10,0,0,RB_fast+RD,RA_sus+RB_fast+SLA,,RA_sus+RB_fast+SLA,RA_sus,4.20,2.89,2.81,2.45,2.79,59,59,0,48,28,0,100.00,6,"6ABL6011,6ABL6012,6ABL6022,6ABL0112,6ABL0121,6ABL0122",16.00,0,13.90,10.66,0,40,17,37,18,0,"hot_area=M14; S3확정; 발동: M16HUB[R-B_fast(+56/10분),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+54/10분),SLA(16.0%4분초과)]; M16A[R-A_sus,R-B_fast(+35/10분),SLA(13.9%4분초과)]; M16B[R-A_sus]; M16[R-B(SENDQUEUETOTAL+28/30분/기준+20)]; 흐름:M16A_2F_TO_HUB=2.2x(위험)",0,0,0,5,0,7,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,57,15,10,0,0,0,0,0,0,0,56,54,-3,35,5,8,0.62,85.26,80.61,91.18,79.65,0,149,99,92,0,0,12,15,0,15,5
M16A_HUBROOM_PR.csv,2026-06-09 06:18,2026-06-09,06:18,3,3단계 ⭐확정,3,,72,경계,M14,15,M14;M16A,"M16HUB(05:18,RA+RA_sus+RD) → M16A(05:18,RA_sus+RB+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=2.8x(위험),,12,15,0,15,5,0,0,0,RB_fast+RD,RA_sus+RB_fast+SLA,,RA_sus+RB_fast+SLA,RA_sus,5.41,2.63,2.74,2.97,2.47,37,54,-1,76,18,0,100.00,7,"6ABL6011,6ABL6012,6ABL6021,6ABL6022,6ABL0112,6ABL0121,6ABL0122",16.47,0,13.77,8.95,0,40,16,29,16,0,"hot_area=M14; S3확정; 발동: M16HUB[R-B_fast(+32/10분),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+38/10분),SLA(16.5%4분초과)]; M16A[R-A_sus,R-B_fast(+40/10분),SLA(13.8%4분초과)]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.8x(위험)",0,0,0,5,0,7,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,47,15,10,0,0,0,0,0,0,0,32,38,-5,40,-14,21,0.63,83.71,82.47,89.29,80.24,0,156,88,68,0,0,12,15,0,15,5
M16A_HUBROOM_PR.csv,2026-06-09 06:19,2026-06-09,06:19,3,3단계 ⭐확정,3,,62,관심,M16HUB,12,,"M16HUB(05:19,RA+RA_sus) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=2.5x(위험),,12,10,0,10,5,10,0,0,RB_fast+RD,RA_sus+RB_fast,,RA_sus+RB_fast,RA_sus,3.98,2.60,2.80,2.78,2.48,9,20,-4,69,2,0,99.41,7,"6ABL6011,6ABL6012,6ABL6021,6ABL6022,6ABL6032,6ABL0112,6ABL0121",16.57,0,12.99,9.87,0,43,16,31,17,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-B_fast(+30/10분),R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus,R-B_fast(+36/10분)]; M16A[R-A_sus,R-B_fast(+28/10분)]; M16B[R-A_sus]; M16[R-B(SENDQUEUETOTAL+32/30분/기준+20)]; 흐름:M16A_2F_TO_HUB=2.5x(위험)",0,0,0,5,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,47,15,0,0,0,0,0,0,0,0,30,36,-2,28,-23,26,0.61,81.28,82.87,88.71,83.33,0,141,92,84,0,0,12,10,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 06:20,2026-06-09,06:20,3,3단계 ⭐확정,3,,57,관심,M14,15,M14,"M16HUB(05:20,RA+RA_sus) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=2.2x(위험),,7,15,0,10,5,0,0,0,RD,RA_sus+RB_fast+SLA,,RA_sus+RB_fast,RA_sus,5.82,2.79,2.95,2.58,2.39,-12,12,-6,72,1,0,99.41,6,"6ABL6011,6ABL6021,6ABL6022,6ABL6032,6ABL0112,6ABL0121",16.98,0,12.52,8.37,0,41,15,36,18,0,"hot_area=M14; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus,R-B_fast(+27/10분),SLA(17.0%4분초과)]; M16A[R-A_sus,R-B_fast(+51/10분)]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.2x(위험)",0,0,0,0,0,7,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,15,5,0,0,0,0,0,0,0,20,27,-2,51,-18,23,0.62,77.69,81.94,85.53,83.33,0,169,79,63,0,0,7,15,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 06:21,2026-06-09,06:21,3,3단계 ⭐확정,3,,42,관심,M14,10,,"M16HUB(05:23,RA+RD) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=1.8x(주의),,7,10,0,10,5,0,0,0,RD,RA_sus+SLA,,RA_sus+RB_fast,RA_sus,4.23,2.61,3.52,2.81,2.50,-36,-12,-12,45,-9,0,99.41,6,"6ABL6012,6ABL6021,6ABL6022,6ABL0111,6ABL0112,6ABL0121",17.00,0,12.20,10.65,0,41,16,33,17,0,"hot_area=M14; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus,SLA(17.0%4분초과)]; M16A[R-A_sus,R-B_fast(+30/10분)]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.8x(주의)",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,32,5,5,0,0,0,0,0,0,0,-9,1,-2,30,-29,22,0.63,79.92,80.61,87.29,83.48,0,152,90,95,0,0,7,10,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 06:22,2026-06-09,06:22,1,1단계 조기경보,3,3→1,20,정상,M14,5,,"M16HUB(05:23,RA+RD) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=1.5x(주의),,0,5,0,5,5,0,0,0,,RA_sus,,RA_sus,RA_sus,6.03,2.91,2.80,2.60,2.84,-9,2,-16,44,-13,0,98.82,7,"6ABL6012,6ABL6021,6ABL6022,6ABL6032,6ABL0111,6ABL0112,6ABL0121",16.45,0,12.48,11.45,0,41,14,34,20,0,hot_area=M14; S1조기경보; 발동: M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.5x(주의),0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,14,11,-5,16,-31,35,0.69,82.74,81.54,84.35,76.70,0,151,82,90,0,0,0,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 06:23,2026-06-09,06:23,3,3단계 ⭐확정,1,1→3,47,관심,M16A,10,,"M16HUB(05:23,RA+RD) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=2.4x(위험),,7,5,0,10,5,0,0,0,RD,RA_sus,,RA_sus+SLA,RA_sus,4.30,2.55,2.87,2.88,2.51,-9,16,-4,61,-30,0,99.41,7,"6ABL6011,6ABL6021,6ABL6022,6ABL6032,6ABL0111,6ABL0112,6ABL0121",16.34,0,13.04,10.79,0,43,15,36,20,0,"hot_area=M16A; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.0%4분초과)]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.4x(위험)",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,27,15,5,0,0,0,0,0,0,0,4,7,13,-10,-17,34,0.66,84.00,85.39,85.41,80.38,0,158,96,94,0,0,7,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 06:24,2026-06-09,06:24,1,1단계 조기경보,3,3→1,37,관심,M16A,10,,"M16HUB(05:24,RA+RD) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",M16A_2F_TO_HUB=1.7x(주의),,7,5,0,10,5,0,0,0,RD,RA_sus,,RA_sus+SLA,RA_sus,6.51,2.74,2.83,2.78,2.67,0,14,3,56,-23,0,99.41,7,"6ABL6011,6ABL6021,6ABL6022,6ABL6031,6ABL6032,6ABL0112,6ABL0121",16.55,0,13.27,11.08,0,40,14,28,14,0,"hot_area=M16A; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.3%4분초과)]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.7x(주의)",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,27,5,5,0,0,0,0,0,0,0,-13,-14,14,-28,-7,19,0.67,82.93,88.98,85.65,79.50,0,145,88,87,0,0,7,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 06:25,2026-06-09,06:25,1,1단계 조기경보,1,,32,관심,M16A,10,,"M16HUB(05:25,RA+RB_fast) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",,,7,5,0,10,5,0,0,0,RD,RA_sus,,RA_sus+SLA,RA_sus,4.00,2.50,3.20,2.65,2.57,-9,7,5,44,-10,0.59,99.41,5,"6ABL6022,6ABL6031,6ABL6032,6ABL0112,6ABL0121",15.62,0,13.30,11.37,0,38,13,32,14,0,"hot_area=M16A; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.6%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus,SLA(13.3%4분초과)]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,-16,-20,19,-20,0,12,0.68,81.77,91.63,85.53,82.45,0,154,96,98,0,0,7,5,0,10,5
M16A_HUBROOM_PR.csv,2026-06-09 06:26,2026-06-09,06:26,1,1단계 조기경보,1,,22,정상,M16HUB,7,,"M16HUB(05:27,RA+RA_sus+RB_fast+RD) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",,,7,5,0,5,5,0,0,0,RD,RA_sus,,RA_sus,RA_sus,5.91,2.73,3.03,2.69,2.71,1,6,13,48,-12,0,100.00,7,"6ABL6012,6ABL6022,6ABL6031,6ABL0111,6ABL0112,6ABL0121,6ABL0122",16.06,0,12.50,11.28,0,36,12,35,15,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,-17,-16,17,-17,-4,23,0.69,83.22,90.31,86.24,82.01,0,140,81,87,0,0,7,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 06:27,2026-06-09,06:27,3,3단계 ⭐확정,1,1→3,27,정상,M16HUB,7,,"M16HUB(05:27,RA+RA_sus+RB_fast+RD) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",,,7,5,0,5,5,5,0,0,RD,RA_sus,,RA_sus,RA_sus,3.88,2.51,3.12,2.75,2.62,-1,5,10,43,-17,0,100.00,9,"6ABL6011,6ABL6012,6ABL6022,6ABL6031,6ABL6032,6ABL0111,6ABL0112,6ABL0121,6ABL0122",16.79,0,12.20,9.88,0,36,12,33,16,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16[R-B_fast(+16/10분)]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,-9,-15,11,-10,-20,28,0.67,84.87,91.50,87.18,86.43,0,155,87,84,0,0,7,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 06:28,2026-06-09,06:28,1,1단계 조기경보,3,3→1,22,정상,M16HUB,7,,"M16HUB(05:28,RA+RA_sus+RB_fast+RD) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",,,7,5,0,5,5,0,0,0,RD,RA_sus,,RA_sus,RA_sus,6.25,2.77,3.02,2.54,2.29,17,15,7,28,-17,0,100.00,8,"6ABL6011,6ABL6021,6ABL6022,6ABL6032,6ABL0111,6ABL0112,6ABL0121,6ABL0122",16.09,0,12.44,7.07,0,35,11,37,15,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,-7,6,-41,-20,15,0.66,83.51,86.34,87.53,85.99,0,158,79,54,0,0,7,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 06:29,2026-06-09,06:29,1,1단계 조기경보,1,,22,정상,M16HUB,7,,"M16HUB(05:29,RA+RA_sus+RB_fast) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",,,7,5,0,5,5,0,0,0,RD,RA_sus,,RA_sus,RA_sus,3.73,2.50,2.90,2.79,2.70,26,32,-1,20,-10,0,100.00,5,"6ABL6011,6ABL6022,6ABL6032,6ABL0111,6ABL0112",16.36,0,11.65,9.46,0,40,15,35,14,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,-1,-7,-35,-7,11,0.62,81.86,81.03,87.65,84.07,0,142,81,76,0,0,7,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 06:30,2026-06-09,06:30,1,1단계 조기경보,1,,22,정상,M16HUB,7,,"M16HUB(05:30,RA+RA_sus+RB_fast) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",,,7,5,0,5,5,0,0,0,RD,RA_sus,,RA_sus,RA_sus,6.11,2.67,3.12,2.76,2.26,15,28,0,18,-9,0,100.00,6,"6ABL6012,6ABL6022,6ABL6031,6ABL6032,6ABL0111,6ABL0112",15.79,0,12.13,7.48,0,39,16,38,17,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,1,-6,-47,-8,19,0.63,77.79,81.43,86.71,78.32,0,157,74,53,0,0,7,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-09 06:31,2026-06-09,06:31,3,3단계 ⭐확정,1,1→3,32,관심,M16B,10,,"M16HUB(05:31,RA+RB_fast+RC+RD) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",,,7,5,0,5,10,5,0,0,RD,RA_sus,,RA_sus,RA_sus+RB_fast,4.79,2.81,3.69,2.88,2.48,40,39,8,16,-4,0,99.41,6,"6ABL6012,6ABL6031,6ABL6032,6ABL0111,6ABL0112,6ABL0121",15.80,0,11.94,10.00,0,34,13,37,16,0,"hot_area=M16B; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+11/10분)]; M16[R-B_fast(+30/10분)]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,26,20,7,-24,11,17,0.61,79.05,81.70,91.53,76.55,0,145,86,86,0,0,7,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-09 06:32,2026-06-09,06:32,3,3단계 ⭐확정,3,,32,관심,M16HUB,12,,"M16HUB(05:32,RA+RB_fast+RC+RD) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",,,12,5,0,5,10,0,0,0,RA_sus+RD,RA_sus,,RA_sus,RA_sus+RB_fast,6.68,2.63,3.05,2.79,2.81,57,32,19,21,2,0,99.41,4,"6ABL6021,6ABL6031,6ABL0111,6ABL0121",15.43,0,11.65,10.57,0,37,15,34,15,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-A_sus,R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+17/10분)]",0,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,2,18,-15,17,6,0.63,78.56,80.77,88.71,79.79,0,146,75,82,0,0,12,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-09 06:33,2026-06-09,06:33,3,3단계 ⭐확정,3,,40,관심,M16HUB,15,M16HUB,"M16HUB(05:33,RA+RB_fast+RC+RD) → M16A(05:34,RA_sus+RB_fast+SLA) → M14(05:41,RA+RA_sus) → M16(05:51,RB+RB_fast) → M16B(05:53,RA_sus+RB+RB_fast)",,,15,5,0,5,10,5,0,0,RC+RD,RA_sus,,RA_sus,RA_sus+RB_fast,5.58,2.71,3.04,2.63,2.41,37,34,11,22,3,0.59,99.41,3,"6ABL6032,6ABL0111,6ABL0121",15.39,0,12.35,9.48,0,36,15,41,20,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가3개:6ABL6032,6ABL0111,6ABL0121),R-D(FAB저장=0.6%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+18/10분)]; M16[R-B_fast(+21/10분)]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,-5,-11,4,-16,18,-4,0.61,78.18,85.15,87.53,80.24,0,149,90,80,0,0,15,5,0,5,10
